leader,gnn_trial,deck_trial,score,meta_overlap,avg_synergy,num_singletons,deck_size,synergy_mse
OP07-079,11,156,1940.7801513671875,0,1.795796275138855,4,50,1.6213075394491723
OP07-079,11,157,1952.1141357421875,1,1.8178467750549316,4,50,1.6213075394491723
OP07-079,11,158,1997.9620361328125,1,1.9592070579528809,5,50,1.6213075394491723
OP07-079,11,159,2002.5950927734375,1,1.9074105024337769,5,50,1.6213075394491723
OP07-079,11,160,1973.298583984375,0,1.817776083946228,5,50,1.6213075394491723
OP07-079,11,161,1963.6981201171875,2,1.8460032939910889,5,50,1.6213075394491723
OP07-079,11,162,1946.731689453125,2,1.8119090795516968,5,50,1.6213075394491723
OP07-079,11,163,1983.8466796875,2,1.8684026002883911,5,50,1.6213075394491723
OP07-079,11,164,1959.88037109375,1,1.8602200746536255,5,50,1.6213075394491723
OP07-079,11,165,1957.707275390625,0,1.8236169815063477,5,50,1.6213075394491723
OP07-079,11,166,1988.63818359375,3,1.8751119375228882,5,50,1.6213075394491723
OP07-079,11,167,1962.0672607421875,1,1.8808932304382324,5,50,1.6213075394491723
OP07-079,11,168,1940.01708984375,1,1.8338475227355957,5,50,1.6213075394491723
OP07-079,11,169,1966.67431640625,1,1.8454235792160034,5,50,1.6213075394491723
OP07-079,11,170,1960.9765625,1,1.8784997463226318,4,50,1.6213075394491723
OP07-079,11,171,1980.3604736328125,0,1.8715482950210571,5,50,1.6213075394491723
OP07-079,11,172,1948.5009765625,0,1.8212618827819824,5,50,1.6213075394491723
OP07-079,11,173,1926.0804443359375,0,1.804587960243225,5,50,1.6213075394491723
OP07-079,11,174,2004.42919921875,3,1.961846113204956,5,50,1.6213075394491723
OP07-079,11,175,1989.377197265625,1,1.9040695428848267,2,50,1.6213075394491723
OP07-079,11,176,1939.9100341796875,1,1.8333063125610352,5,50,1.6213075394491723
OP07-079,11,177,2027.8504638671875,1,1.976686954498291,5,50,1.6213075394491723
OP07-079,11,178,1958.42138671875,0,1.8277757167816162,5,50,1.6213075394491723
OP07-079,11,179,1952.146484375,0,1.7834467887878418,5,50,1.6213075394491723
OP07-079,11,180,2000.59326171875,3,1.9017846584320068,5,50,1.6213075394491723
OP07-079,11,181,1973.446533203125,0,1.8570715188980103,5,50,1.6213075394491723
OP07-079,11,182,2005.154296875,1,1.8880152702331543,5,50,1.6213075394491723
OP07-079,11,183,2015.738525390625,2,1.9622362852096558,5,50,1.6213075394491723
OP07-079,11,184,1952.84912109375,0,1.8114110231399536,5,50,1.6213075394491723
OP07-079,11,185,1997.630126953125,1,1.9231339693069458,5,50,1.6213075394491723
OP07-079,11,186,1990.65185546875,0,1.8782469034194946,5,50,1.6213075394491723
OP07-079,11,187,1946.9034423828125,0,1.8066908121109009,5,50,1.6213075394491723
OP07-079,11,188,1962.3924560546875,0,1.8595542907714844,5,50,1.6213075394491723
OP07-079,11,189,1998.5836181640625,1,1.897304654121399,5,50,1.6213075394491723
OP07-079,11,190,1956.219970703125,0,1.8433351516723633,5,50,1.6213075394491723
OP07-079,11,191,1980.8077392578125,1,1.8762011528015137,5,50,1.6213075394491723
OP07-079,11,192,1963.955810546875,1,1.8622719049453735,5,50,1.6213075394491723
OP07-079,11,193,1914.9290771484375,0,1.7795194387435913,3,50,1.6213075394491723
OP07-079,11,194,1998.4974365234375,2,1.9054750204086304,5,50,1.6213075394491723
OP07-079,11,195,2022.222412109375,1,1.949715256690979,5,50,1.6213075394491723
OP07-079,11,196,1981.6488037109375,0,1.915605902671814,5,50,1.6213075394491723
OP07-079,11,197,1978.3150634765625,0,1.8942265510559082,5,50,1.6213075394491723
OP07-079,11,198,1982.2701416015625,2,1.890623927116394,5,50,1.6213075394491723
OP07-079,11,199,1983.775634765625,1,1.8731355667114258,5,50,1.6213075394491723
OP07-079,11,200,1952.301025390625,0,1.7830908298492432,5,50,1.6213075394491723
OP07-079,11,201,1981.32861328125,1,1.877691388130188,5,50,1.6213075394491723
OP07-079,11,202,2009.74755859375,1,1.8998781442642212,5,50,1.6213075394491723
OP07-079,11,203,1989.600341796875,2,1.886637568473816,5,50,1.6213075394491723
OP07-079,11,204,1970.1156005859375,1,1.834903597831726,5,50,1.6213075394491723
OP07-079,11,205,1958.332763671875,0,1.8751720190048218,4,50,1.6213075394491723
OP07-079,11,206,1956.182861328125,0,1.822347640991211,5,50,1.6213075394491723
OP07-079,11,207,1994.5758056640625,1,1.8895670175552368,5,50,1.6213075394491723
OP07-079,11,208,1939.638916015625,1,1.7945735454559326,4,50,1.6213075394491723
OP07-079,11,209,1962.273193359375,1,1.8197078704833984,5,50,1.6213075394491723
OP07-079,11,210,1952.0528564453125,0,1.8343781232833862,5,50,1.6213075394491723
OP07-079,11,211,1997.6051025390625,1,1.9112884998321533,5,50,1.6213075394491723
OP07-079,11,212,1983.4324951171875,2,1.8509601354599,4,50,1.6213075394491723
OP07-079,11,213,1976.2752685546875,1,1.8341106176376343,5,50,1.6213075394491723
OP07-079,11,214,1989.34521484375,1,1.9055800437927246,5,50,1.6213075394491723
OP07-079,11,215,1954.071533203125,0,1.7954596281051636,5,50,1.6213075394491723
OP07-079,11,216,2012.9293212890625,3,1.9316297769546509,5,50,1.6213075394491723
OP07-079,11,217,1973.019287109375,1,1.8494751453399658,5,50,1.6213075394491723
OP07-079,11,218,1947.13623046875,0,1.811486840248108,5,50,1.6213075394491723
OP07-079,11,219,1952.1700439453125,0,1.8271454572677612,5,50,1.6213075394491723
OP07-079,11,220,1944.1488037109375,0,1.7908399105072021,5,50,1.6213075394491723
OP07-079,11,221,2004.05517578125,3,1.93631911277771,5,50,1.6213075394491723
OP07-079,11,222,1986.029052734375,1,1.8430461883544922,5,50,1.6213075394491723
OP07-079,11,223,2002.644287109375,2,1.9023768901824951,5,50,1.6213075394491723
OP07-079,11,224,1943.033935546875,0,1.8022370338439941,5,50,1.6213075394491723
OP07-079,11,225,1996.2974853515625,1,1.9149541854858398,5,50,1.6213075394491723
OP07-079,11,226,1951.778564453125,0,1.8138564825057983,3,50,1.6213075394491723
OP07-079,11,227,1955.017822265625,0,1.7918000221252441,5,50,1.6213075394491723
OP07-079,11,228,1992.2689208984375,2,1.84793221950531,5,50,1.6213075394491723
OP07-079,11,229,1999.24658203125,1,1.8902685642242432,4,50,1.6213075394491723
OP07-079,11,230,1976.00927734375,1,1.8725918531417847,3,50,1.6213075394491723
OP07-079,11,231,1947.1749267578125,1,1.817431926727295,5,50,1.6213075394491723
OP07-079,11,232,1985.6795654296875,2,1.8490002155303955,5,50,1.6213075394491723
OP07-079,11,233,1912.3309326171875,0,1.8019847869873047,5,50,1.6213075394491723
OP07-079,11,234,2012.0650634765625,2,1.9180686473846436,5,50,1.6213075394491723
OP07-079,11,235,1937.8153076171875,0,1.8366929292678833,5,50,1.6213075394491723
OP07-079,11,236,1959.2554931640625,0,1.8517740964889526,5,50,1.6213075394491723
OP07-079,11,237,1936.0196533203125,1,1.8256112337112427,4,50,1.6213075394491723
OP07-079,11,238,1974.70703125,1,1.8613158464431763,5,50,1.6213075394491723
OP07-079,11,239,1992.593017578125,1,1.893660545349121,4,50,1.6213075394491723
OP07-079,11,240,1947.638427734375,1,1.8238857984542847,5,50,1.6213075394491723
OP07-079,11,241,1967.1612548828125,2,1.832000494003296,5,50,1.6213075394491723
OP07-079,11,242,2036.44384765625,2,1.9730420112609863,5,50,1.6213075394491723
OP07-079,11,243,1961.005859375,0,1.819040298461914,5,50,1.6213075394491723
OP07-079,11,244,2006.0032958984375,1,1.9059349298477173,5,50,1.6213075394491723
OP07-079,11,245,1975.3668212890625,0,1.8524580001831055,4,50,1.6213075394491723
OP07-079,11,246,1980.5205078125,0,1.8671435117721558,5,50,1.6213075394491723
OP07-079,11,247,2014.18408203125,2,1.9942659139633179,5,50,1.6213075394491723
OP07-079,11,248,1998.9619140625,0,1.8934909105300903,5,50,1.6213075394491723
OP07-079,11,249,1940.903076171875,1,1.8183387517929077,5,50,1.6213075394491723
OP07-079,11,250,1991.00927734375,1,1.8997416496276855,5,50,1.6213075394491723
OP07-079,12,1,5151.91357421875,3,2.952256917953491,2,50,1.8904937116958116
OP07-079,12,2,5164.2783203125,3,2.9869961738586426,0,50,1.8904937116958116
OP07-079,12,3,5150.75537109375,3,2.9868359565734863,0,50,1.8904937116958116
OP07-079,12,4,5150.75537109375,3,2.9868359565734863,0,50,1.8904937116958116
OP07-079,12,5,5150.7490234375,3,2.9868359565734863,0,50,1.8904937116958116
OP07-079,12,6,5163.44091796875,4,2.9518320560455322,2,50,1.8904937116958116
OP07-079,12,7,5178.111328125,3,2.987137794494629,0,50,1.8904937116958116
OP07-079,12,8,5150.75537109375,3,2.9868359565734863,0,50,1.8904937116958116
OP07-079,12,9,5151.8095703125,3,2.96738600730896,1,50,1.8904937116958116
OP07-079,12,10,5180.7822265625,3,2.987137794494629,0,50,1.8904937116958116
OP07-079,12,11,5151.3798828125,3,2.966082811355591,1,50,1.8904937116958116
OP07-079,12,12,5174.08056640625,3,2.983628034591675,0,50,1.8904937116958116
OP07-079,12,13,5150.75537109375,3,2.9868359565734863,0,50,1.8904937116958116
OP07-079,12,14,5167.26513671875,3,2.9869961738586426,0,50,1.8904937116958116
OP07-079,12,15,5186.88818359375,3,2.9840075969696045,0,50,1.8904937116958116
OP07-079,12,16,5150.75537109375,3,2.9868359565734863,0,50,1.8904937116958116
OP07-079,12,17,5149.32861328125,3,2.9868359565734863,0,50,1.8904937116958116
OP07-079,12,18,5177.59228515625,3,2.9871339797973633,0,50,1.8904937116958116
OP07-079,12,19,5150.75537109375,3,2.9868359565734863,0,50,1.8904937116958116
OP07-079,12,20,5154.23828125,3,2.9530701637268066,2,50,1.8904937116958116
OP07-079,12,21,5156.427734375,3,2.983245849609375,1,50,1.8904937116958116
OP07-079,12,22,5150.75048828125,3,2.9868359565734863,0,50,1.8904937116958116
OP07-079,12,23,5150.75537109375,3,2.9868359565734863,0,50,1.8904937116958116
OP07-079,12,24,5150.75537109375,3,2.9868359565734863,0,50,1.8904937116958116
OP07-079,12,25,5167.2578125,3,2.9869961738586426,0,50,1.8904937116958116
OP07-079,12,26,5158.5615234375,3,2.983245849609375,0,50,1.8904937116958116
OP07-079,12,27,5150.75537109375,3,2.9868359565734863,0,50,1.8904937116958116
OP07-079,12,28,5167.181640625,3,2.968916893005371,1,50,1.8904937116958116
OP07-079,12,29,5147.76171875,3,2.9868359565734863,0,50,1.8904937116958116
OP07-079,12,30,5151.0673828125,4,2.9690487384796143,1,50,1.8904937116958116
OP07-079,12,31,5150.75537109375,3,2.9868359565734863,0,50,1.8904937116958116
OP07-079,12,32,5159.798828125,3,2.983245849609375,0,50,1.8904937116958116
OP07-079,12,33,5151.09130859375,3,2.970276117324829,1,50,1.8904937116958116
OP07-079,12,34,5150.75537109375,3,2.9868359565734863,0,50,1.8904937116958116
OP07-079,12,35,5153.1357421875,4,2.969444513320923,1,50,1.8904937116958116
OP07-079,12,36,5150.75537109375,3,2.9868359565734863,0,50,1.8904937116958116
OP07-079,12,37,5160.71142578125,3,2.9869961738586426,0,50,1.8904937116958116
OP07-079,12,38,5160.5673828125,3,2.983245849609375,0,50,1.8904937116958116
OP07-079,12,39,5153.1875,3,2.970276117324829,1,50,1.8904937116958116
OP07-079,12,40,5168.6875,3,2.9869961738586426,0,50,1.8904937116958116
OP07-079,12,41,5152.89697265625,3,2.969486713409424,1,50,1.8904937116958116
OP07-079,12,42,5150.75537109375,3,2.9868359565734863,0,50,1.8904937116958116
OP07-079,12,43,5165.83544921875,3,2.9869961738586426,0,50,1.8904937116958116
OP07-079,12,44,5151.7646484375,3,2.96738600730896,1,50,1.8904937116958116
OP07-079,12,45,5151.70654296875,4,2.969444513320923,1,50,1.8904937116958116
OP07-079,12,46,5158.5166015625,3,2.983245849609375,0,50,1.8904937116958116
OP07-079,12,47,5150.75537109375,3,2.9868359565734863,0,50,1.8904937116958116
OP07-079,12,48,5150.75537109375,3,2.9868359565734863,0,50,1.8904937116958116
OP07-079,12,49,5149.3251953125,3,2.9868359565734863,0,50,1.8904937116958116
OP07-079,12,50,5179.7236328125,3,2.987137794494629,0,50,1.8904937116958116
OP07-079,12,51,5149.32861328125,3,2.9868359565734863,0,50,1.8904937116958116
OP07-079,12,52,5167.265625,3,2.9869961738586426,0,50,1.8904937116958116
OP07-079,12,53,5163.193359375,3,2.983245849609375,0,50,1.8904937116958116
OP07-079,12,54,5152.0205078125,3,2.9671735763549805,1,50,1.8904937116958116
OP07-079,12,55,5150.75537109375,3,2.9868359565734863,0,50,1.8904937116958116
OP07-079,12,56,5150.75537109375,3,2.9868359565734863,0,50,1.8904937116958116
OP07-079,12,57,5150.75537109375,3,2.9868359565734863,0,50,1.8904937116958116
OP07-079,12,58,5162.21484375,3,2.9869961738586426,0,50,1.8904937116958116
OP07-079,12,59,5163.650390625,3,2.9870004653930664,0,50,1.8904937116958116
OP07-079,12,60,5165.83544921875,3,2.9869961738586426,0,50,1.8904937116958116
OP07-079,12,61,5152.89697265625,3,2.969486713409424,1,50,1.8904937116958116
OP07-079,12,62,5163.212890625,3,2.9870004653930664,0,50,1.8904937116958116
OP07-079,12,63,5150.75537109375,3,2.9868359565734863,0,50,1.8904937116958116
OP07-079,12,64,5168.6923828125,3,2.9870004653930664,0,50,1.8904937116958116
OP07-079,12,65,5150.75537109375,3,2.9868359565734863,0,50,1.8904937116958116
OP07-079,12,66,5156.7392578125,3,2.9869961738586426,1,50,1.8904937116958116
OP07-079,12,67,5160.56640625,3,2.983245849609375,0,50,1.8904937116958116
OP07-079,12,68,5165.2626953125,3,2.9869961738586426,0,50,1.8904937116958116
OP07-079,12,69,5150.75537109375,3,2.9868359565734863,0,50,1.8904937116958116
OP07-079,12,70,5149.322265625,3,2.9868359565734863,0,50,1.8904937116958116
OP07-079,12,71,5167.58203125,4,2.970644235610962,1,50,1.8904937116958116
OP07-079,12,72,5150.75537109375,3,2.9868359565734863,0,50,1.8904937116958116
OP07-079,12,73,5152.06396484375,3,2.9671735763549805,1,50,1.8904937116958116
OP07-079,12,74,5152.89599609375,3,2.969486713409424,1,50,1.8904937116958116
OP07-079,12,75,5150.75537109375,3,2.9868359565734863,0,50,1.8904937116958116
OP07-079,12,76,5161.994140625,3,2.983245849609375,0,50,1.8904937116958116
OP07-079,12,77,5165.27734375,3,2.9870004653930664,0,50,1.8904937116958116
OP07-079,12,78,5150.7490234375,3,2.9868359565734863,0,50,1.8904937116958116
OP07-079,12,79,5158.994140625,3,2.968916893005371,2,50,1.8904937116958116
OP07-079,12,80,5165.27197265625,3,2.9869961738586426,0,50,1.8904937116958116
OP07-079,12,81,5150.7490234375,3,2.9868359565734863,0,50,1.8904937116958116
OP07-079,12,82,5150.75537109375,3,2.9868359565734863,0,50,1.8904937116958116
OP07-079,12,83,5150.75537109375,3,2.9868359565734863,0,50,1.8904937116958116
OP07-079,12,84,5149.32861328125,3,2.9868359565734863,0,50,1.8904937116958116
OP07-079,12,85,5150.75537109375,3,2.9868359565734863,0,50,1.8904937116958116
OP07-079,12,86,5167.267578125,3,2.9869961738586426,0,50,1.8904937116958116
OP07-079,12,87,5150.75537109375,3,2.9868359565734863,0,50,1.8904937116958116
OP07-079,12,88,5150.75341796875,3,2.9868359565734863,0,50,1.8904937116958116
OP07-079,12,89,5162.2177734375,3,2.9869961738586426,0,50,1.8904937116958116
OP07-079,12,90,5151.46923828125,3,2.969486713409424,1,50,1.8904937116958116
OP07-079,12,91,5166.69921875,3,2.9870004653930664,0,50,1.8904937116958116
OP07-079,12,92,5150.75537109375,3,2.9868359565734863,0,50,1.8904937116958116
OP07-079,12,93,5150.75537109375,3,2.9868359565734863,0,50,1.8904937116958116
OP07-079,12,94,5161.994140625,3,2.983245849609375,0,50,1.8904937116958116
OP07-079,12,95,5161.7607421875,3,2.983245849609375,0,50,1.8904937116958116
OP07-079,12,96,5166.6875,3,2.9869961738586426,0,50,1.8904937116958116
OP07-079,12,97,5172.943359375,4,2.969085216522217,1,50,1.8904937116958116
OP07-079,12,98,5150.75048828125,3,2.9868359565734863,0,50,1.8904937116958116
OP07-079,12,99,5150.94140625,3,2.969486713409424,1,50,1.8904937116958116
OP07-079,12,100,5176.5,3,2.983624219894409,0,50,1.8904937116958116
OP07-079,12,101,5150.75537109375,3,2.9868359565734863,0,50,1.8904937116958116
OP07-079,12,102,5150.75048828125,3,2.9868359565734863,0,50,1.8904937116958116
OP07-079,12,103,5153.09326171875,4,2.969444513320923,1,50,1.8904937116958116
OP07-079,12,104,5166.64111328125,3,2.9870004653930664,0,50,1.8904937116958116
OP07-079,12,105,5152.32275390625,3,2.9678127765655518,1,50,1.8904937116958116
OP07-079,12,106,5150.75537109375,3,2.9868359565734863,0,50,1.8904937116958116
OP07-079,12,107,5150.75537109375,3,2.9868359565734863,0,50,1.8904937116958116
OP07-079,12,108,5150.75537109375,3,2.9868359565734863,0,50,1.8904937116958116
OP07-079,12,109,5150.75537109375,3,2.9868359565734863,0,50,1.8904937116958116
OP07-079,12,110,5150.75537109375,3,2.9868359565734863,0,50,1.8904937116958116
OP07-079,12,111,5150.75537109375,3,2.9868359565734863,0,50,1.8904937116958116
OP07-079,12,112,5150.7490234375,3,2.9868359565734863,0,50,1.8904937116958116
OP07-079,12,113,5161.994140625,3,2.983245849609375,0,50,1.8904937116958116
OP07-079,12,114,5147.76171875,3,2.9868359565734863,0,50,1.8904937116958116
OP07-079,12,115,5148.76220703125,3,2.9868359565734863,0,50,1.8904937116958116
OP07-079,12,116,5166.6396484375,3,2.9870004653930664,0,50,1.8904937116958116
OP07-079,12,117,5179.3662109375,3,2.987137794494629,0,50,1.8904937116958116
OP07-079,12,118,5150.75537109375,3,2.9868359565734863,0,50,1.8904937116958116
OP07-079,12,119,5150.75537109375,3,2.9868359565734863,0,50,1.8904937116958116
OP07-079,12,120,5178.65380859375,3,2.987137794494629,0,50,1.8904937116958116
OP07-079,12,121,5150.7490234375,3,2.9868359565734863,0,50,1.8904937116958116
OP07-079,12,122,5153.099609375,4,2.969444513320923,1,50,1.8904937116958116
OP07-079,12,123,5172.3603515625,3,2.9836833477020264,1,50,1.8904937116958116
OP07-079,12,124,5165.21484375,3,2.9869961738586426,0,50,1.8904937116958116
OP07-079,12,125,5164.701171875,3,2.9869961738586426,0,50,1.8904937116958116
OP07-079,12,126,5150.75537109375,3,2.9868359565734863,0,50,1.8904937116958116
OP07-079,12,127,5168.2724609375,3,2.955742835998535,2,50,1.8904937116958116
OP07-079,12,128,5150.75537109375,3,2.9868359565734863,0,50,1.8904937116958116
OP07-079,12,129,5174.8046875,3,2.9871339797973633,0,50,1.8904937116958116
OP07-079,12,130,5165.9580078125,3,2.983624219894409,1,50,1.8904937116958116
OP07-079,12,131,5152.064453125,3,2.9671735763549805,1,50,1.8904937116958116
OP07-079,12,132,5150.75537109375,3,2.9868359565734863,0,50,1.8904937116958116
OP07-079,12,133,5148.64013671875,3,2.9868359565734863,0,50,1.8904937116958116
OP07-079,12,134,5150.75537109375,3,2.9868359565734863,0,50,1.8904937116958116
OP07-079,12,135,5150.7490234375,3,2.9868359565734863,0,50,1.8904937116958116
OP07-079,12,136,5151.109375,4,2.9690487384796143,1,50,1.8904937116958116
OP07-079,12,137,5150.75048828125,3,2.9868359565734863,0,50,1.8904937116958116
OP07-079,12,138,5163.193359375,3,2.983245849609375,0,50,1.8904937116958116
OP07-079,12,139,5150.75048828125,3,2.9868359565734863,0,50,1.8904937116958116
OP07-079,12,140,5172.06005859375,3,2.983624219894409,0,50,1.8904937116958116
OP07-079,12,141,5150.75537109375,3,2.9868359565734863,0,50,1.8904937116958116
OP07-079,12,142,5150.75048828125,3,2.9868359565734863,0,50,1.8904937116958116
OP07-079,12,143,5153.1357421875,4,2.969444513320923,1,50,1.8904937116958116
OP07-079,12,144,5161.994140625,3,2.983245849609375,0,50,1.8904937116958116
OP07-079,12,145,5151.099609375,4,2.969444513320923,1,50,1.8904937116958116
OP07-079,12,146,5150.75537109375,3,2.9868359565734863,0,50,1.8904937116958116
OP07-079,12,147,5150.75537109375,3,2.9868359565734863,0,50,1.8904937116958116
OP07-079,12,148,5150.75537109375,3,2.9868359565734863,0,50,1.8904937116958116
OP07-079,12,149,5166.6943359375,3,2.9869961738586426,0,50,1.8904937116958116
OP07-079,12,150,5163.21435546875,3,2.9869961738586426,0,50,1.8904937116958116
OP07-079,12,151,5150.75537109375,3,2.9868359565734863,0,50,1.8904937116958116
OP07-079,12,152,5157.60693359375,3,2.9869961738586426,1,50,1.8904937116958116
OP07-079,12,153,5166.69287109375,3,2.9869961738586426,0,50,1.8904937116958116
OP07-079,12,154,5152.4931640625,4,2.9690487384796143,1,50,1.8904937116958116
OP07-079,12,155,5163.5869140625,3,2.9870004653930664,0,50,1.8904937116958116
OP07-079,12,156,5150.75048828125,3,2.9868359565734863,0,50,1.8904937116958116
OP07-079,12,157,5167.267578125,3,2.9869961738586426,0,50,1.8904937116958116
OP07-079,12,158,5160.7919921875,3,2.9654247760772705,1,50,1.8904937116958116
OP07-079,12,159,5150.75537109375,3,2.9868359565734863,0,50,1.8904937116958116
OP07-079,12,160,5150.75048828125,3,2.9868359565734863,0,50,1.8904937116958116
OP07-079,12,161,5150.75537109375,3,2.9868359565734863,0,50,1.8904937116958116
OP07-079,12,162,5150.75048828125,3,2.9868359565734863,0,50,1.8904937116958116
OP07-079,12,163,5150.75537109375,3,2.9868359565734863,0,50,1.8904937116958116
OP07-079,12,164,5153.1875,3,2.970276117324829,1,50,1.8904937116958116
OP07-079,12,165,5150.75537109375,3,2.9868359565734863,0,50,1.8904937116958116
OP07-079,12,166,5150.75537109375,3,2.9868359565734863,0,50,1.8904937116958116
OP07-079,12,167,5150.75048828125,3,2.9868359565734863,0,50,1.8904937116958116
OP07-079,12,168,5150.7490234375,3,2.9868359565734863,0,50,1.8904937116958116
OP07-079,12,169,5197.02099609375,4,2.9713356494903564,1,50,1.8904937116958116
OP07-079,12,170,5192.67578125,3,2.987257242202759,0,50,1.8904937116958116
OP07-079,12,171,5158.279296875,3,2.9869961738586426,0,50,1.8904937116958116
OP07-079,12,172,5150.75537109375,3,2.9868359565734863,0,50,1.8904937116958116
OP07-079,12,173,5164.27880859375,3,2.9869961738586426,0,50,1.8904937116958116
OP07-079,12,174,5148.697265625,3,2.9868359565734863,0,50,1.8904937116958116
OP07-079,12,175,5163.26904296875,3,2.9870004653930664,0,50,1.8904937116958116
OP07-079,12,176,5189.6220703125,3,2.987257242202759,0,50,1.8904937116958116
OP07-079,12,177,5150.75537109375,3,2.9868359565734863,0,50,1.8904937116958116
OP07-079,12,178,5163.7060546875,3,2.9869961738586426,0,50,1.8904937116958116
OP07-079,12,179,5151.8310546875,3,2.967069625854492,1,50,1.8904937116958116
OP07-079,12,180,5175.11376953125,3,2.9836833477020264,0,50,1.8904937116958116
OP07-079,12,181,5150.75048828125,3,2.9868359565734863,0,50,1.8904937116958116
OP07-079,12,182,5171.13330078125,3,2.957327127456665,3,50,1.8904937116958116
OP07-079,12,183,5150.75537109375,3,2.9868359565734863,0,50,1.8904937116958116
OP07-079,12,184,5167.259765625,3,2.9869961738586426,0,50,1.8904937116958116
OP07-079,12,185,5165.771484375,4,2.970999240875244,1,50,1.8904937116958116
OP07-079,12,186,5150.75537109375,3,2.9868359565734863,0,50,1.8904937116958116
OP07-079,12,187,5147.76171875,3,2.9868359565734863,0,50,1.8904937116958116
OP07-079,12,188,5150.75048828125,3,2.9868359565734863,0,50,1.8904937116958116
OP07-079,12,189,5150.75048828125,3,2.9868359565734863,0,50,1.8904937116958116
OP07-079,12,190,5150.75537109375,3,2.9868359565734863,0,50,1.8904937116958116
OP07-079,12,191,5150.75048828125,3,2.9868359565734863,0,50,1.8904937116958116
OP07-079,12,192,5173.923828125,3,2.983624219894409,0,50,1.8904937116958116
OP07-079,12,193,5166.6962890625,3,2.9869961738586426,0,50,1.8904937116958116
OP07-079,12,194,5161.37255859375,3,2.9518892765045166,2,50,1.8904937116958116
OP07-079,12,195,5157.4970703125,3,2.969086170196533,2,50,1.8904937116958116
OP07-079,12,196,5172.8251953125,3,2.983628034591675,0,50,1.8904937116958116
OP07-079,12,197,5147.76171875,3,2.9868359565734863,0,50,1.8904937116958116
OP07-079,12,198,5174.3369140625,3,2.9689550399780273,1,50,1.8904937116958116
OP07-079,12,199,5150.75537109375,3,2.9868359565734863,0,50,1.8904937116958116
OP07-079,12,200,5151.8095703125,3,2.96738600730896,1,50,1.8904937116958116
OP07-079,12,201,5159.7236328125,3,2.9870004653930664,1,50,1.8904937116958116
OP07-079,12,202,5150.75048828125,3,2.9868359565734863,0,50,1.8904937116958116
OP07-079,12,203,5150.75048828125,3,2.9868359565734863,0,50,1.8904937116958116
OP07-079,12,204,5162.1474609375,3,2.9674453735351562,1,50,1.8904937116958116
OP07-079,12,205,5152.89697265625,3,2.969486713409424,1,50,1.8904937116958116
OP07-079,12,206,5150.75537109375,3,2.9868359565734863,0,50,1.8904937116958116
OP07-079,12,207,5170.7509765625,3,2.9836833477020264,1,50,1.8904937116958116
OP07-079,12,208,5165.27392578125,3,2.9869961738586426,0,50,1.8904937116958116
OP07-079,12,209,5150.75048828125,3,2.9868359565734863,0,50,1.8904937116958116
OP07-079,12,210,5172.2275390625,3,2.9649572372436523,1,50,1.8904937116958116
OP07-079,12,211,5150.7490234375,3,2.9868359565734863,0,50,1.8904937116958116
OP07-079,12,212,5167.2578125,3,2.9869961738586426,0,50,1.8904937116958116
OP07-079,12,213,5163.55419921875,4,2.9669482707977295,1,50,1.8904937116958116
OP07-079,12,214,5181.1005859375,3,2.987137794494629,0,50,1.8904937116958116
OP07-079,12,215,5150.75537109375,3,2.9868359565734863,0,50,1.8904937116958116
OP07-079,12,216,5167.2607421875,3,2.9869961738586426,0,50,1.8904937116958116
OP07-079,12,217,5180.212890625,3,2.987137794494629,0,50,1.8904937116958116
OP07-079,12,218,5179.08935546875,3,2.987137794494629,0,50,1.8904937116958116
OP07-079,12,219,5147.76171875,3,2.9868359565734863,0,50,1.8904937116958116
OP07-079,12,220,5165.2041015625,3,2.9869961738586426,0,50,1.8904937116958116
OP07-079,12,221,5192.1748046875,4,2.9732019901275635,1,50,1.8904937116958116
OP07-079,12,222,5148.75732421875,3,2.9868359565734863,0,50,1.8904937116958116
OP07-079,12,223,5165.5791015625,3,2.968914270401001,1,50,1.8904937116958116
OP07-079,12,224,5149.32861328125,3,2.9868359565734863,0,50,1.8904937116958116
OP07-079,12,225,5149.322265625,3,2.9868359565734863,0,50,1.8904937116958116
OP07-079,12,226,5150.7490234375,3,2.9868359565734863,0,50,1.8904937116958116
OP07-079,12,227,5150.75537109375,3,2.9868359565734863,0,50,1.8904937116958116
OP07-079,12,228,5172.92578125,3,2.983628034591675,1,50,1.8904937116958116
OP07-079,12,229,5150.75537109375,3,2.9868359565734863,0,50,1.8904937116958116
OP07-079,12,230,5149.32861328125,3,2.9868359565734863,0,50,1.8904937116958116
OP07-079,12,231,5150.75537109375,3,2.9868359565734863,0,50,1.8904937116958116
OP07-079,12,232,5152.32275390625,3,2.9678127765655518,1,50,1.8904937116958116
OP07-079,12,233,5184.1533203125,3,2.987257242202759,1,50,1.8904937116958116
OP07-079,12,234,5150.75048828125,3,2.9868359565734863,0,50,1.8904937116958116
OP07-079,12,235,5150.7490234375,3,2.9868359565734863,0,50,1.8904937116958116
OP07-079,12,236,5147.76171875,3,2.9868359565734863,0,50,1.8904937116958116
OP07-079,12,237,5151.61669921875,3,2.9513394832611084,2,50,1.8904937116958116
OP07-079,12,238,5164.91455078125,3,2.969090461730957,1,50,1.8904937116958116
OP07-079,12,239,5148.76220703125,3,2.9868359565734863,0,50,1.8904937116958116
